frame,rfp_mean,rfp_median,rfp_std,gfp_mean,gfp_median,gfp_std,area,bbox_0,bbox_1,bbox_2,bbox_3,y,x,time_min,label
15,2141.960938,2148.708496,349.9948425,2432.306641,2486.275391,485.5811462,1847,797,1964,847,2013,821.338928,1987.414727,225.2507408,343
15,1864.263428,1868.884521,326.326416,1560.460693,1525.157349,328.2531128,1712,569,1654,617,1698,592.5549065,1675.00993,225.2507408,348
15,1554.354004,1496.194092,427.8687744,847.1529541,833.689209,277.3682556,1758,1390,2014,1437,2063,1413.590444,2038.642776,225.2507408,349
15,1538.506836,1601.506958,418.7166138,893.3686523,894.6589355,208.1730499,1673,1789,326,1831,378,1808.98685,351.4423192,225.2507408,350
15,1774.899536,1814.694092,369.7321777,1095.678833,1120.05249,228.7380524,1657,1209,1897,1254,1944,1231.245021,1919.828002,225.2507408,351
15,1618.466187,1608.225586,348.8453674,1789.167236,1757.776855,610.5848389,2566,276,2253,333,2312,303.5124708,2281.801247,225.2507408,352
15,1032.012329,1051.724121,160.3772888,1540.189575,1571.609741,165.8931885,649,800,536,829,564,814.0970724,549.6132512,225.2507408,455
15,2795.307129,2839.1521,594.980957,1113.189819,1150.789673,265.4067383,2081,1787,1740,1836,1793,1811.248919,1766.593945,225.2507408,355
15,1092.412109,1079.921875,137.9654846,1124.823364,1117.762817,127.1742172,2058,2099,1165,2154,1210,2126.371234,1186.949466,225.2507408,356
15,2639.164063,2626.399658,496.1473999,847.3267822,874.3378906,181.1968384,1794,493,1724,543,1770,516.7892977,1746.375139,225.2507408,357
15,1812.257324,1857.611328,463.2612915,950.8005371,963.7779541,261.389679,1558,688,783,734,827,710.6065469,804.2631579,225.2507408,358
15,1512.520874,1526.370605,257.4657593,947.3034058,978.15802,141.6102295,1675,920,1236,969,1279,943.6985075,1257.364776,225.2507408,199
15,1968.18811,1941.79248,331.4136658,2093.57373,2077.136719,454.6352539,2010,902,1176,952,1228,926.9318408,1202.174627,225.2507408,359
15,564.4265747,563.8486328,92.35786438,2458.075928,2475.368652,427.5274353,1246,1416,778,1456,818,1435.764848,797.6235955,225.2507408,360
15,1118.924927,1133.446167,214.3711243,3270.903809,3226.946777,678.8890381,2046,397,2029,448,2079,421.8347996,2053.430596,225.2507408,363
15,971.302124,1001.796875,224.2086487,556.4100342,575.6325684,169.5946045,2282,103,335,163,382,132.9224365,358.5788782,225.2507408,366
15,2228.48291,2243.926758,326.8528442,892.99823,913.3798828,179.7502289,1792,419,1744,472,1787,444.4832589,1765.222656,225.2507408,367
15,2041.701294,1986.508179,444.3526917,1013.393921,979.9650879,223.2882385,1922,1994,1085,2047,1131,2019.316857,1107.170135,225.2507408,368
15,1611.044678,1620.869019,474.1068726,858.3575439,857.3677368,266.1382446,2059,1526,2141,1575,2194,1550.07188,2166.848956,225.2507408,369
15,177.7977142,179.4232635,57.17045212,2358.780762,2386.58252,512.3170166,1594,1355,562,1402,605,1377.895859,582.3425345,225.2507408,370
15,2573.364014,2585.964355,631.9677124,784.3949585,827.1060791,258.1517334,1751,1001,2215,1051,2259,1025.790405,2236.454597,225.2507408,371
15,2616.357422,2581.619629,666.6800537,1843.834961,1808.928833,488.6662598,1969,1441,1082,1490,1134,1464.426105,1107.463687,225.2507408,372
15,1461.389648,1483.682861,211.1399536,963.9120483,988.5332642,189.2381592,1421,846,332,894,369,869.4517945,350.0689655,225.2507408,373
15,1269.680176,1294.368286,219.2575073,6262.071289,6664.157227,1606.412598,1623,356,2364,401,2411,377.7560074,2387.18053,225.2507408,376
15,203.3018646,205.6850586,46.6370163,1469.331299,1533.23291,430.0010681,1246,679,2289,723,2326,700.6187801,2307.321027,225.2507408,377
15,1752.095093,1748.245117,344.3231812,2443.061523,2391.051758,468.9934082,2659,818,468,877,526,845.8740128,495.8112072,225.2507408,378
15,1815.630127,1799.753174,448.7599182,1565.251831,1584.892578,433.4367676,1887,1870,1990,1922,2037,1895.45416,2012.959724,225.2507408,379
15,2025.564453,1986.015137,414.8249512,956.1317139,942.4714355,185.5712738,1450,1403,1148,1449,1189,1425.194483,1167.858621,225.2507408,380
15,1102.025269,1120.228027,216.5169525,743.8894043,750.8808594,171.447525,1438,260,1266,305,1306,282.0041725,1284.807371,225.2507408,381
15,931.4744263,943.750061,199.0333099,2293.032715,2372.190918,722.5874023,1349,231,2111,274,2152,251.8198666,2131.100074,225.2507408,382
15,1410.753174,1431.817749,340.5143127,981.0545654,969.2333984,225.3461609,1585,1771,1003,1817,1047,1793.436593,1024.456151,225.2507408,383
15,2409.745605,2452.414063,223.6798553,1086.79541,1114.219604,151.9790802,688,1905,265,1934,295,1918.712209,279.8619186,225.2507408,384
15,630.3388062,641.8216553,109.8183365,2284.493652,2311.254395,465.3458252,1280,1427,487,1465,530,1445.602344,507.7085938,225.2507408,385
15,1081.796753,1106.357422,280.368103,480.3265076,488.8600769,172.3723145,2145,74,112,123,170,97.54545455,139.6727273,225.2507408,393
15,2437.221436,2421.070557,517.3493042,627.9187622,636.3901367,139.981308,2105,1149,1681,1201,1734,1173.894537,1706.316865,225.2507408,394
15,2590.946533,2518.981934,354.2897644,1277.202271,1269.583496,230.1716309,1596,1798,1693,1849,1733,1822.68797,1712.654135,225.2507408,395
15,2274.178955,2260.764648,478.4043579,2028.450317,1966.841064,445.9580078,2162,1165,1802,1219,1856,1191.647086,1827.507863,225.2507408,396
15,649.2382202,668.5124512,142.2568512,1369.395386,1428.343628,344.1828613,1530,926,1578,971,1622,948.1183007,1599.333333,225.2507408,397
15,2448.239502,2530.785156,562.0890503,1269.164185,1317.008057,363.3391113,2016,1084,1651,1141,1695,1111.831845,1672.406746,225.2507408,342
15,2550.058105,2634.172119,321.5119934,866.2841187,896.8996582,182.7567596,1323,652,301,698,338,674.7528345,319.0249433,225.2507408,398
15,1504.127197,1522.051025,268.1057434,959.9257813,955.1483154,154.9055481,1331,415,731,455,774,434.5379414,751.6769346,225.2507408,344
15,1446.018799,1466.154297,226.0720825,1077.685059,1081.495117,197.8676605,1528,1480,1124,1523,1170,1501.290576,1146.757199,225.2507408,406
15,1647.381836,1650.581055,308.1425171,621.1459351,616.3533936,85.14300537,2379,0,1015,48,1074,22.09163514,1044.009248,225.2507408,333
15,2265.514893,2263.86792,183.3821106,558.1700439,561.1181641,49.07999802,1108,381,688,424,723,402.4196751,705.7743682,225.2507408,407
15,1553.11731,1596.470947,269.6590576,907.1436157,943.2218018,320.6831055,1856,177,2348,228,2397,201.4951509,2372.599677,225.2507408,408
15,1637.685669,1643.431885,183.3335571,1085.214478,1088.259033,122.3962097,1402,511,1496,552,1540,531.064194,1517.373752,225.2507408,399
15,1273.608521,1279.258301,261.9515686,1889.574707,1877.69873,397.1705627,1741,771,1856,819,1903,794.3101666,1879.768524,225.2507408,410
15,1958.077881,1942.945801,427.7987671,1850.472412,1931.634033,500.9173584,2034,802,2012,866,2061,838.0009833,2035.212881,225.2507408,411
15,2771.345947,2791.635742,624.8132935,1113.978638,1102.888916,229.5907593,1705,1761,1647,1805,1696,1783.024633,1671.064516,225.2507408,412
15,1630.395996,1634.010254,475.8468628,877.1817017,874.2166748,254.5539398,1717,1461,1283,1508,1330,1483.851485,1306.09668,225.2507408,413
15,782.5053711,792.9707642,187.1625519,652.2130127,655.0455933,124.7785645,1115,2016,548,2053,586,2034.149776,566.335426,225.2507408,420
15,1168.261841,1190.637695,313.7241821,2123.566162,2122.381836,517.1710205,1367,1402,884,1443,926,1422.26774,904.3899049,225.2507408,421
15,978.9434204,965.6566162,199.8373413,2156.143066,2211.28833,538.6141968,1507,1321,2269,1367,2311,1342.971466,2289.413404,225.2507408,422
15,1455.779175,1476.303467,313.119873,525.8384399,537.5289307,135.0803986,1142,352,797,390,836,370.2180385,815.8905429,225.2507408,423
15,1778.189697,1791.409912,424.050293,2464.384521,2519.40918,661.1795044,1935,1527,1694,1581,1740,1553.394315,1716.340052,225.2507408,424
15,1665.856812,1657.071533,328.9637146,712.6623535,728.5909424,182.9766388,1292,1962,1753,2006,1790,1983.44195,1771.003096,225.2507408,425
15,491.3352051,510.305481,112.4012985,174.8146057,174.9268494,44.78055573,1175,1118,575,1156,614,1136.227234,593.8434043,225.2507408,426
15,1981.450562,2013.263916,426.0505981,2101.782715,2150.285645,602.6785889,1699,1165,1928,1216,1971,1190.081813,1949.015892,225.2507408,427
15,1726.976685,1741.216553,415.3233032,1659.293335,1615.505127,402.8415222,1880,1803,1924,1848,1987,1826.94734,1950.458511,225.2507408,400
15,1764.518677,1791.458984,302.0799866,684.2601929,717.9311523,144.1828003,1992,801,1334,851,1385,825.6636546,1359.3499,225.2507408,200
15,1903.32312,1936.401611,212.0691376,1966.354126,1986.627075,219.9580231,820,150,1641,181,1675,164.5890244,1657.486585,225.2507408,428
15,1546.797729,1568.38623,307.8590393,710.803894,722.262085,173.718338,1313,488,1399,532,1437,509.3450114,1417.098248,225.2507408,429
15,1933.308594,1934.926025,319.1825562,866.9336548,860.8757324,121.7528229,1161,802,751,841,789,820.9724376,769.0783807,225.2507408,430
15,2876.666748,2873.535645,334.7748718,984.87854,990.9509277,138.412674,1702,454,1687,494,1741,473.2884841,1714.465335,225.2507408,431
15,373.8130493,371.6259155,95.10375977,372.7588501,303.4978027,231.8887787,3958,694,2217,766,2286,730.2051541,2250.676352,225.2507408,334
15,1764.212891,1796.69165,211.8957825,805.0483398,818.5071411,132.9091034,917,772,725,807,758,789.3947655,740.6793893,225.2507408,437
15,1535.477417,1531.686035,270.3224182,926.1982422,938.5854492,184.162384,898,1858,1014,1891,1049,1874.032294,1030.717149,225.2507408,438
15,1484.224976,1514.331787,365.0455933,909.4721069,923.1171265,146.6262207,967,1453,435,1486,473,1469.046536,453.6928645,225.2507408,439
15,1737.539063,1810.83667,432.6469727,597.9337769,616.1829834,211.7664795,1397,364,1740,404,1785,383.7924123,1762.171081,225.2507408,440
15,1098.751343,1128.087158,155.2646637,1007.700378,1016.694702,193.5525665,1449,552,1701,596,1745,573.6142167,1722.05314,225.2507408,391
15,1966.890015,1999.433594,286.7617798,736.2106323,747.2272949,161.9736786,1321,484,270,524,312,502.657078,290.6320969,225.2507408,392
15,2219.178955,2263.227539,337.542511,1855.836792,1931.259277,357.1758728,1624,1879,1574,1924,1621,1900.378695,1597.110837,225.2507408,441
15,1799.798096,1821.192627,216.5843201,1031.643677,1035.086426,61.57812119,1362,612,397,655,439,632.6343612,418.2209985,225.2507408,442
15,1492.807373,1536.458862,187.3895416,1403.690186,1412.439697,164.6092987,2019,528,1547,594,1596,554.2342744,1570.904408,225.2507408,443
15,1621.872803,1665.151001,362.4270935,883.4390869,903.8079224,200.8890839,1248,1529,1278,1569,1317,1548.940705,1296.598558,225.2507408,444
15,1585.890625,1615.523315,142.941925,726.3380737,734.9455566,85.68831635,607,166,379,194,407,178.9785832,392.2224053,225.2507408,445
15,970.991394,999.2821045,180.4768219,912.3908691,910.9737549,137.8499756,1246,2043,1161,2086,1198,2063.469502,1179.341894,225.2507408,446
15,1513.720825,1539.147339,368.5180969,689.1494751,714.4222412,208.0520782,1145,1324,2034,1363,2072,1342.793013,2052.187773,225.2507408,447
15,481.6157227,495.659668,98.53411102,891.3497314,893.2012939,147.6376343,942,987,409,1021,443,1003.476645,425.4617834,225.2507408,448
15,2057.151855,2079.506348,447.9188538,824.9489746,809.8585205,194.0310516,1353,638,1302,677,1346,657.0635625,1323.433851,225.2507408,415
15,1388.187256,1463.33606,315.9821472,929.8284302,946.4061279,173.6484528,1173,2003,1136,2042,1174,2022.126172,1154.526002,225.2507408,449
15,399.7471313,416.1040039,96.85699463,854.2784424,868.7718506,168.8523407,598,819,1589,844,1620,830.9715719,1603.421405,225.2507408,456
15,557.9727173,559.75354,66.28256226,348.2243958,352.1937561,68.64587402,415,92,2436,115,2459,103.060241,2447.453012,225.2507408,457
15,2567.696777,2558.861328,318.0435486,1509.495972,1480.425537,192.6820679,1164,659,2431,696,2472,677.0927835,2450.725945,225.2507408,416
15,1661.759155,1653.474609,227.3415985,906.2792969,905.3920898,148.0677032,763,1439,1517,1470,1548,1453.934469,1531.752294,225.2507408,458
15,1238.791382,1246.06897,114.4608841,872.0625,856.7750244,90.61220551,918,864,1174,898,1208,880.4618736,1190.876906,225.2507408,459
15,1824.52002,1819.708252,271.1845398,657.2940063,677.1186523,142.4264526,626,549,1744,578,1773,563.2172524,1758.177316,225.2507408,460
15,988.8536377,1006.137939,189.3352356,1643.071045,1773.61792,449.6998901,614,747,1888,775,1915,760.1368078,1900.739414,225.2507408,461
15,1043.7323,1055.926758,113.7103119,738.2736816,748.9854126,92.3812561,634,1092,2464,1120,2494,1105.791798,2478.5,225.2507408,462
15,605.3352051,617.9104004,121.0462189,414.3446655,434.4910889,119.8044891,879,56,388,88,423,72.03868032,404.7508532,225.2507408,432
15,1570.381714,1594.292725,178.3769226,757.0783691,757.5905762,78.58382416,767,1655,2154,1686,2186,1670.701434,2168.955671,225.2507408,463
15,1550.839844,1600.483765,290.6782837,1701.870483,1785.1875,400.7033997,1425,876,1127,918,1170,896.7796491,1148.049825,225.2507408,464
15,1417.404907,1420.043091,87.03160858,1142.386719,1143.187012,71.84931946,506,723,424,748,451,735.444664,437.4881423,225.2507408,465
15,1686.200806,1687.11438,159.4280853,1551.311279,1569.802246,250.9930725,2893,752,388,806,454,778.8254407,420.1600415,225.2507408,335
15,2653.507324,2598.618652,597.3894043,957.4579468,915.9195557,223.3871307,1906,1043,2146,1090,2197,1066.216684,2170.624869,225.2507408,336
15,875.4844971,848.7874756,202.8529968,788.0172119,746.7202148,183.1036682,1905,1047,2436,1099,2485,1071.537533,2460.35748,225.2507408,386
15,1439.152954,1424.552856,281.1217651,2045.804932,1965.958252,361.8330994,2866,814,1893,875,1954,843.6772505,1922.42254,225.2507408,281
15,2063.244629,2024.17041,307.1636353,1147.481812,1133.544312,166.4808807,2302,1485,1227,1543,1278,1513.695482,1251.865334,225.2507408,311
15,2011.163818,2084.519287,341.5100403,2040.880981,2056.050781,296.1043701,2595,858,1952,911,2014,883.2277457,1982.388054,225.2507408,284
15,2113.041748,2099.290527,275.7676392,1908.506592,1912.556763,329.6730652,2255,1855,1925,1906,1980,1879.536585,1952.184922,225.2507408,130
15,1267.340698,1307.473145,311.8383484,635.2821655,649.2763062,120.6889191,1170,1815,408,1853,447,1833.736752,427.057265,225.2507408,450
15,2143.784912,2102.184814,384.5742493,964.4741211,970.0925293,189.1701965,2093,1903,1736,1952,1790,1927.526995,1762.570951,225.2507408,71
15,670.157959,670.2355347,184.7391052,866.1104126,866.7161255,241.2218933,2952,963,132,1026,194,993.673103,162.2120596,225.2507408,289
15,2250.078125,2258.45459,434.848114,2079.552246,2103.161377,565.1765747,1865,1860,1625,1907,1675,1882.956032,1649.394102,225.2507408,72
15,897.2901611,906.4100342,245.8248291,826.2228394,838.6419067,248.420929,2787,990,2468,1047,2533,1017.567635,2499.878723,225.2507408,291
15,1319.695679,1296.272217,305.4794312,929.5691528,951.9328003,253.0868835,2443,1049,2497,1105,2553,1076.700778,2525.212444,225.2507408,292
15,633.949646,634.6152344,121.3368149,857.0585938,869.9364014,178.0293121,1630,1012,101,1058,150,1035.462577,124.4276074,225.2507408,354
15,2055.69751,2068.367432,512.5911255,1271.287842,1303.231079,373.5175781,1993,1029,1579,1076,1633,1052.315605,1604.993979,225.2507408,59
15,3009.122803,2949.086914,467.1376343,1983.229492,1983.638428,376.3340759,1626,1812,1641,1856,1687,1833.934194,1663.693112,225.2507408,35
15,1103.734375,1143.913574,232.0696716,1244.949341,1218.248291,235.0351105,3710,672,458,743,524,706.9703504,490.3892183,225.2507408,151
15,1930.919189,1916.968018,356.7347412,1118.954468,1117.342651,214.9575958,2031,1874,1055,1923,1107,1898.257016,1080.413097,225.2507408,152
15,2169.396484,2144.116211,435.796936,999.7654419,982.9207764,198.8402405,2282,1928,1079,1986,1128,1956.762051,1102.86284,225.2507408,153
15,2029.010498,1977.830078,367.3643799,1471.185181,1438.120361,294.079895,2390,1882,1860,1934,1920,1907.167782,1890.246444,225.2507408,154
15,863.9786987,883.3848267,192.7125549,847.3119507,883.3601074,298.5342407,1562,34,2301,78,2346,55.65685019,2323.167734,225.2507408,155
15,2497.293945,2482.049316,551.5831909,1200.588013,1180.248657,277.4793701,2291,1357,1114,1411,1173,1383.009603,1140.341772,225.2507408,299
15,1721.685303,1718.395142,379.3154602,1427.137207,1476.879883,440.9132385,1379,59,1633,102,1674,79.4626541,1652.88905,225.2507408,414
16,174.3066711,144.8241119,104.3863831,884.4642944,874.3758545,202.1039276,1982,2072,469,2120,521,2095.29667,494.0701312,240.259334,330
16,708.6278076,713.1878662,170.0328369,550.8497925,560.2398682,159.0430908,1433,124,978,169,1022,145.3021633,999.5917655,240.259334,100
16,1795.709717,1870.838867,298.4900513,880.7369385,900.1933594,313.7215576,1953,164,2349,221,2393,192.3358935,2369.945725,240.259334,408
16,1717.52063,1734.534058,259.4317627,1067.124878,1077.360107,174.2878876,1529,1612,328,1652,378,1631.593852,352.5565729,240.259334,409
16,2367.759033,2402.641113,450.3310852,787.5846558,799.3926392,192.1535339,3302,385,1668,447,1738,415.8688674,1702.272259,240.259334,201
16,1951.949341,1976.816895,302.4808044,881.4732056,898.1449585,127.5281525,2880,521,1429,585,1488,553.1979167,1458.807986,240.259334,174
16,3065.87915,3071.563965,579.1765747,1823.924561,1807.298706,317.3389893,2580,557,1597,622,1646,588.0527132,1620.39186,240.259334,202
16,151.9160767,146.8123779,94.67427826,702.9169312,747.7175293,258.1203308,2272,765,1599,817,1655,790.4775528,1626.202465,240.259334,203
16,105.6582794,104.0644531,48.3321228,888.4379272,918.8532104,246.3453217,838,818,1644,852,1677,834.5453461,1660.162291,240.259334,204
16,3581.904297,3456.885742,659.4888306,1536.101196,1499.641724,201.5051422,1982,1158,1868,1206,1923,1181.864279,1895.46115,240.259334,205
16,866.487915,891.1674805,227.4053192,1090.596558,1098.067871,284.8798523,2051,2103,1335,2153,1385,2127.03608,1360.411019,240.259334,175
16,898.1973877,914.3491821,246.6083984,1481.217651,1525.064209,446.3446045,2087,753,1541,802,1597,776.7532343,1568.519406,240.259334,176
16,1855.86438,1859.341797,110.4879684,2356.223145,2357.733643,95.51144409,999,330,1967,367,2001,348.3623624,1984.355355,240.259334,417
16,827.2157593,827.1809082,70.6456604,461.563446,454.1984863,90.41049957,127,294,610,307,622,299.9055118,615.3149606,240.259334,466
16,1083.721069,1089.571533,86.98121643,554.5259399,575.4317627,142.5888367,224,257,2378,273,2395,264.2633929,2386.205357,240.259334,24
16,2229.976318,2234.73584,137.3942871,2173.054688,2079.212646,775.9891968,2355,620,2518,701,2560,656.6021231,2541.17707,240.259334,364
16,2101.698486,2108.076172,369.4907227,1202.548096,1184.987549,191.6085358,1903,1557,357,1604,408,1579.673148,382.1071992,240.259334,374
16,1957.766846,1974.015015,395.5817261,882.5648804,900.3735352,219.9785461,1560,865,1329,909,1375,885.949359,1351.420513,240.259334,387
16,1879.027222,1895.7854,280.8185425,1797.046265,1829.546875,392.1531067,1634,458,1482,500,1530,478.6107711,1505.658507,240.259334,78
16,1769.991455,1815.303955,347.8696594,770.0509644,775.0117188,138.7433929,807,458,339,493,369,474.8153656,353.4572491,240.259334,26
16,2764.548828,2755.007324,127.5140228,1151.30603,1150.065552,109.0157013,560,706,326,733,354,719.5642857,340.2678571,240.259334,25
16,2206.710205,2202.198242,403.368103,2891.588379,2835.73999,631.932373,1936,1441,1634,1498,1680,1467.644628,1657.27686,240.259334,206
16,2242.89209,2213.17749,465.8553772,1243.702026,1242.965454,236.597168,1926,1400,1601,1454,1648,1426.169782,1623.576324,240.259334,388
16,1523.833496,1587.877075,271.6357117,1991.355225,2139.010254,504.270752,1766,764,1919,809,1969,786.599094,1943.823896,240.259334,337
16,2087.767334,2186.077881,435.0591431,2155.120361,2221.589355,654.3343506,1713,408,1567,459,1610,432.4471687,1587.892586,240.259334,362
16,1889.889282,1931.979858,337.9811707,1164.679321,1187.836182,234.074295,2136,1456,1174,1511,1223,1482.698502,1197.749064,240.259334,207
16,949.6019897,964.4569702,254.7586517,819.3323975,804.6121826,199.4521942,1728,2032,1300,2081,1345,2055.96412,1322.071759,240.259334,418
16,1351.541382,1379.494141,160.5500336,816.2714844,856.3311768,147.6625519,866,1950,1867,1988,1897,1968.995381,1881.562356,240.259334,467
16,1859.651855,1897.352539,300.8708496,942.0992432,942.8952637,174.5360413,1625,593,1328,635,1378,613.6615385,1352.729846,240.259334,3
16,2478.82959,2563.520996,487.7528381,877.6668701,888.7316895,192.9159698,1385,683,1315,726,1358,703.9220217,1336.437545,240.259334,401
16,1834.098267,1872.301514,216.4661407,1342.835083,1398.360718,226.3554382,1339,424,1519,465,1561,443.9977595,1539.224795,240.259334,434
16,889.1098022,897.5618286,132.0143433,2177.479248,2220.482178,408.2249756,1368,290,2094,333,2136,311.4144737,2114.790205,240.259334,114
16,1850.72229,1887.69751,366.6887817,955.2681885,983.3001709,212.3175659,3572,1483,322,1551,392,1516.114782,355.8605823,240.259334,312
16,2151.309082,2153.73584,326.6232605,1201.593994,1193.962402,174.101059,2134,2049,1102,2104,1151,2076.876757,1126.238051,240.259334,208
16,1817.381592,1824.254639,278.9342041,1159.636597,1149.930664,206.692276,1770,1518,1181,1568,1229,1542.438418,1204.466102,240.259334,345
16,1675.32373,1720.830688,337.7765503,576.5427856,602.6315918,150.9015808,838,476,1772,509,1804,491.9701671,1787.099045,240.259334,214
16,1724.167969,1768.51355,364.1141052,2789.117676,2815.920898,489.1364136,1914,1569,2480,1619,2531,1591.890805,2504.183386,240.259334,419
16,3348.888672,3305.483887,486.8600159,1823.45105,1812.07605,259.1907043,2094,611,2456,661,2509,635.1723973,2482.946036,240.259334,209
16,153.2704163,152.1472168,43.55337524,601.7426758,608.590332,105.2352982,352,658,2325,679,2346,667.5511364,2335.247159,240.259334,4
16,2706.644043,2768.451904,509.5458984,1336.590332,1352.85022,277.4698181,1827,610,2402,659,2451,634.4433498,2425.921182,240.259334,365
16,2031.522217,2111.629395,327.0583191,1272.694458,1286.902344,159.6398926,925,566,2463,603,2496,584.4064865,2479.347027,240.259334,468
16,540.2166138,481.4099731,210.3236847,835.7305298,852.5725098,160.9241028,1149,915,339,953,379,933.5169713,358.6579634,240.259334,210
16,1392.474243,1397.052002,241.760376,3138.054199,3104.762207,703.302124,2450,1287,1567,1338,1626,1312.005714,1595.768163,240.259334,211
16,980.2616577,960.1742554,219.3670197,2444.703369,2509.157471,769.3181763,1591,1236,1579,1280,1626,1258.013828,1602.390321,240.259334,389
16,2341.329834,2421.658936,580.1192627,590.5183716,591.0814209,155.2907104,1953,1105,1703,1152,1755,1128.27701,1728.84127,240.259334,390
16,1369.219727,1428.072998,223.4137878,1357.696167,1386.052734,232.940918,2720,342,1897,397,1961,369.0033088,1928.370588,240.259334,212
16,1250.039185,1243.509766,195.4558563,1896.063965,1914.42334,360.1828613,1582,878,1532,921,1579,898.2389381,1555.261694,240.259334,234
16,2214.594482,2217.310547,182.4027405,1511.960938,1539.043213,160.3804779,2200,785,1263,836,1320,810.0845455,1291.718182,240.259334,235
16,2472.080078,2567.961182,393.52948,1138.275024,1192.383911,249.0082245,1431,704,1215,749,1255,725.6142558,1234.684137,240.259334,375
16,1789.149902,1843.44873,341.2257385,1095.018433,1120.380615,271.7876587,1334,750,1320,793,1361,771.856072,1340.310345,240.259334,453
16,1559.759521,1569.160645,242.1722107,878.1959229,891.7086182,105.9511948,748,437,1956,467,1987,451.2513369,1970.90107,240.259334,454
16,1752.30835,1769.448242,431.2028198,1018.642395,1031.969238,280.4588318,1371,1003,1537,1044,1580,1023.06054,1557.804522,240.259334,435
16,2585.087402,2571.146484,551.4645996,885.0748291,897.411377,219.4017639,1857,1702,2143,1752,2190,1726.71944,2166.11147,240.259334,402
16,1594.854858,1638.789795,230.7229767,759.852356,779.6164551,160.1733398,945,801,287,837,321,818.1904762,303.5809524,240.259334,469
16,2087.874268,2055.141357,498.6596985,1022.426697,990.461853,221.4187164,1838,1390,1480,1440,1526,1414.385745,1502.575082,240.259334,341
16,1307.891357,1304.974854,173.1604309,7097.59375,6957.022461,1169.959717,1689,345,2257,389,2307,365.5583185,2281.275311,240.259334,353
16,1813.28833,1815.449219,256.9163208,877.2456055,896.4909668,137.5282593,1533,400,1412,447,1452,423.1102414,1431.585127,240.259334,403
16,1890.363647,1884.704346,102.5274963,1005.472229,1008.663879,54.00798798,713,835,376,864,409,848.941094,391.4039271,240.259334,48
16,1028.985718,1054.05835,285.4093628,2374.408691,2508.145508,804.338501,1834,1213,2321,1260,2371,1235.643948,2345.784079,240.259334,347
16,1116.065918,1146.978882,207.4841919,963.1773071,959.8886719,171.363205,3839,76,2244,157,2308,115.5316489,2274.759052,240.259334,236
16,1903.033936,1977.560913,365.1333313,1504.740112,1571.648438,397.8963928,3388,89,1668,151,1738,119.609209,1702.994392,240.259334,237
16,1260.2948,1305.97876,225.3418121,680.4929199,678.4818115,126.0018234,3245,105,394,168,459,136.179661,426.438829,240.259334,238
16,1306.729248,1322.530518,274.6718445,604.8317261,597.1442871,116.5894623,2664,123,148,185,203,153.7184685,174.9391892,240.259334,239
16,712.7867432,699.7321777,162.6305084,639.8660889,630.0426025,141.5473175,2886,148,930,211,987,178.961885,957.8485793,240.259334,240
16,1866.741333,1863.578613,423.2561035,1124.918335,1109.101807,293.3577576,3426,146,2274,218,2339,182.1634559,2306.120257,240.259334,241
16,1948.536499,1981.185303,466.5100403,1896.932373,1885.726074,452.312561,2812,158,1692,215,1755,185.6746088,1722.80192,240.259334,242
16,1468.758911,1513.217163,217.6039734,585.4207153,592.7183838,70.82581329,2598,180,416,238,472,207.7016936,443.1127791,240.259334,243
16,1352.239746,1374.313721,230.7261505,736.4272461,743.9766846,155.5001221,3258,176,1192,236,1259,206.6052793,1225.515961,240.259334,244
16,1713.178589,1690.352783,302.2915649,1005.439392,936.6589966,293.6713867,3342,218,2305,283,2373,250.8055057,2338.303411,240.259334,245
16,1386.694458,1409.789063,264.4136658,795.8568726,825.2288818,188.7199097,1723,215,1147,266,1191,240.4114916,1168.016251,240.259334,246
16,1286.755859,1294.755615,255.1498108,772.4478149,766.0078125,131.2699585,3392,248,1188,316,1252,280.8142689,1219.610849,240.259334,247
16,1465.222412,1493.210693,247.3226471,2922.705078,2977.065674,691.5404663,3035,253,2032,311,2098,281.9057661,2064.603295,240.259334,248
16,1625.39856,1690.244385,278.2862244,379.2748108,401.7826233,100.0913696,2151,283,632,338,683,310.1292422,656.7145514,240.259334,249
16,2058.887939,2047.615234,363.974884,2902.521729,2887.635254,586.4725342,2412,280,1918,333,1976,306.5597015,1945.927032,240.259334,250
16,1059.504028,1069.781982,252.2066803,759.0435791,770.901001,209.739502,2030,316,584,372,632,343.8990148,607.3871921,240.259334,251
16,1996.189575,2073.970459,435.7966919,330.5758057,340.7925415,95.58325958,2973,285,686,364,746,329.0709721,712.8136562,240.259334,252
16,1482.786011,1493.404663,402.1204224,702.9962158,728.0665283,225.6194305,3594,312,1418,388,1478,349.4362827,1447.271285,240.259334,253
16,1309.047729,1340.838379,217.7409058,6540.939941,6932.814453,1996.243286,2988,299,2313,360,2376,329.8139224,2343.844712,240.259334,254
16,1289.94397,1326.370361,201.2281494,2989.366699,2982.610352,538.6211548,4356,321,2013,387,2097,352.8599633,2054.151974,240.259334,255
16,1997.220703,2059.863037,312.5674438,724.3703613,725.3731079,108.5269547,2385,348,633,405,687,375.5895178,659.1111111,240.259334,256
16,2271.736816,2303.388184,396.8648071,680.9701538,703.7858887,134.1677246,2645,351,730,409,789,379.8381853,758.8994329,240.259334,257
