smoothed_values,growth_rate,fitted_linear_curve,cycles,time_hours,column,strain,source_file
-2.488939861180589,0.0015480798405080876,-4.248354813774412,33,5.5,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.4881611252429146,0.00547936671464111,-4.2181164820688775,34,5.666666666666667,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.487113405609042,0.003926553344254291,-4.187878150363342,35,5.833333333333333,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.486852274128163,0.005442274782038403,-4.157639818657806,36,6.0,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.485299314015029,0.006995088152426554,-4.12740148695227,37,6.166666666666667,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.4845205780773543,0.0062069601799104035,-4.097163155246735,38,6.333333333333333,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.483230327288392,0.0062351938354785474,-4.0669248235412,39,6.5,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.4824421801321948,0.00545179939284246,-4.036686491835664,40,6.666666666666667,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.4814130608241114,0.006981222682904686,-4.0064481601301285,41,6.833333333333333,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.48011510590456,0.007787729517307884,-3.9762098284245933,42,7.0,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.4788171509850088,0.005446678129042759,-3.945971496719058,43,7.166666666666667,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.4782995465282123,0.0038751557138918535,-3.9157331650135223,44,7.333333333333333,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.4775254324137115,0.005428079129638164,-3.8854948333079866,45,7.5,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.476490186818333,0.008525171948683852,-3.8552565016024514,46,7.666666666666667,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.474683708430817,0.009244776261833287,-3.825018169896916,47,7.833333333333333,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.473408594731055,0.007696093466171394,-3.7947798381913804,48,8.0,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.472118343942093,0.010009992913579513,-3.7645415064858447,49,8.166666666666666,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.4700719304265286,0.011558675709242738,-3.7343031747803095,50,8.333333333333334,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.468265452039012,0.011522760576473612,-3.7040648430747742,51,8.5,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.4662310102343707,0.012242565960617569,-3.6738265113692385,52,8.666666666666666,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.4641845967188063,0.009190485708610918,-3.643588179663703,53,8.833333333333334,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.463167514998167,0.009897790721231647,-3.6133498479581676,54,9.0,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.4608853331450624,0.01673846856690009,-3.5831115162526324,55,9.166666666666666,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.457588025475867,0.016659510229631636,-3.5528731845470967,56,9.333333333333334,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.4553321630685185,0.014309270381457573,-3.522634852841561,57,9.5,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.452818268682048,0.017319470786384628,-3.4923965211360257,58,9.666666666666666,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.4495590061397237,0.01646821732969528,-3.4621581894304905,59,9.833333333333334,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.447328862905483,0.01635668694016612,-3.431919857724955,60,10.0,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.4441067771596683,0.017079319163073148,-3.401681526019419,61,10.166666666666666,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.4416357565177917,0.020057663472442755,-3.371443194313884,62,10.333333333333334,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.4374208893355207,0.022908810491465204,-3.3412048626083486,63,10.5,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.43399948635397,0.019160937208981377,-3.310966530902813,64,10.666666666666666,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.4310339102658602,0.021328490847503545,-3.280728199197277,65,10.833333333333334,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.426889989404802,0.026328707962330444,-3.250489867491742,66,11.0,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.4222576742784168,0.026328707962330444,-3.2202515357862067,67,11.166666666666666,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.4181137534173587,0.027624152713134453,-3.190013204080671,68,11.333333333333334,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.4130496233740386,0.02748619946642039,-3.1597748723751353,69,11.5,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.408951686928552,0.02656319121564854,-3.1295365406696,70,11.666666666666666,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.4041952263021558,0.03140016475672214,-3.099298208964065,71,11.833333333333334,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.398484965342978,0.030648377184969267,-3.069059877258529,72,12.0,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.3939791005738327,0.029217205035680927,-3.0388215455529934,73,12.166666666666666,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.388745896997751,0.03114540483448014,-3.008583213847458,74,12.333333333333334,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.3835972989623393,0.03163906752234036,-2.978344882141923,75,12.5,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.3781995411569707,0.03510967846613866,-2.9481065504363873,76,12.666666666666666,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.3718940728069597,0.03688819231477902,-2.9178682187308516,77,12.833333333333334,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.3659034770520444,0.03702734619920234,-2.8876298870253163,78,13.0,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.3595516240738923,0.035553491166079976,-2.857391555319781,79,13.166666666666666,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.3540523133300177,0.045896395862236705,-2.8271532236142454,80,13.333333333333334,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.3442528254531467,0.04888247246643074,-2.7969148919087097,81,13.5,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.3377581558412075,0.042051725896466774,-2.7666765602031744,82,13.666666666666666,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.330235583487658,0.04308321427359907,-2.736438228497639,83,13.833333333333334,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.3233970844166745,0.04296867071666899,-2.7061998967921035,84,14.0,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.315912693248768,0.045760798122420177,-2.675961565086568,85,14.166666666666666,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.3081434850425344,0.047088697243999,-2.6457232333810325,86,14.333333333333334,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.300216460834102,0.05028086624051564,-2.6154849016754973,87,14.5,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.291383196295696,0.054625283373268996,-2.5852465699699616,88,14.666666666666666,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.282008033043012,0.0588857563895524,-2.555008238264426,89,14.833333333333334,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.2717546108325117,0.06276308425023203,-2.5247699065588907,90,15.0,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.2610870049596015,0.06553954482499202,-2.4945315748533554,91,15.166666666666666,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.2499080958908477,0.07463425502885723,-2.4642932431478197,92,15.333333333333334,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.2362089199499824,0.07485023159964355,-2.434054911442284,93,15.5,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.2249580186909665,0.07277285250930854,-2.403816579736749,94,15.666666666666666,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.2119513024468795,0.08281124917923899,-2.3735782480312135,95,15.833333333333334,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.1973542689645535,0.08882631096759619,-2.343339916325678,96,16.0,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.1823425321243475,0.09135924625050018,-2.313101584620142,97,16.166666666666668,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.1669011868810535,0.09676019150064574,-2.282863252914607,98,16.333333333333332,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.1500891349574656,0.10245043228694328,-2.2526249212090717,99,16.5,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.1327510427854057,0.10703585289518358,-2.222386589503536,100,16.666666666666668,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.1144105173257377,0.1108301909177869,-2.1921482577980003,101,16.833333333333332,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.09580764581281,0.11662824690528861,-2.161909926092465,102,17.0,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.075534435023975,0.11544941531263575,-2.1316715943869298,103,17.166666666666668,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.057324507375265,0.12075898224813564,-2.101433262681394,104,17.333333333333332,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.035281440941263,0.13141076998610846,-2.0711949309758584,105,17.5,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-2.0135209173798954,0.13766112245340612,-2.040956599270323,106,17.666666666666668,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-1.989394400123461,0.14666649410749133,-2.010718267564788,107,17.833333333333332,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-1.9646320860107316,0.15029433750500187,-1.9804799358592522,108,18.0,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-1.9392962876217936,0.15634424290037274,-1.9502416041537165,109,18.166666666666668,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-1.912517338377274,0.1632230732408113,-1.9200032724481813,110,18.333333333333332,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-1.8848885965415232,0.16306703601964867,-1.889764940742646,111,18.5,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-1.8581616597040578,0.163554288664292,-1.8595266090371103,112,18.666666666666668,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-1.8303705003200925,0.16677720513687722,-1.8292882773315746,113,18.833333333333332,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-1.8025692579917654,0.16536095100127657,-1.7990499456260394,114,19.0,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-1.775250183319667,0.1621579895438663,-1.7688116139205041,115,19.166666666666668,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-1.7485165948104766,0.16824205377960677,-1.7385732822149684,116,19.333333333333332,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-1.7191694987264647,0.17745609986571464,-1.7083349505094327,117,19.5,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-1.689364561521905,0.17465158433118066,-1.6780966188038975,118,19.666666666666668,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-1.6609523039494045,0.17348731156805708,-1.6478582870983622,119,19.833333333333332,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-1.631535457665886,0.18187049424561819,-1.6176199553928265,120,20.0,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-1.6003288058675318,0.18581726299307655,-1.5873816236872909,121,20.166666666666668,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-1.5695963700015272,0.1819496005317951,-1.5571432919817556,122,20.333333333333332,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-1.5396789390236,0.1835074596085573,-1.5269049602762204,123,20.5,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-1.5084272167986748,0.18539813229536795,-1.4966666285706847,124,20.666666666666668,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-1.4778795615918108,0.18876414941137343,-1.466428296865149,125,20.833333333333332,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-1.4455058336615503,0.1881075575432678,-1.4361899651596137,126,21.0,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-1.4151770424107215,0.18727662178004412,-1.4059516334540785,127,21.166666666666668,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-1.3830802930682022,0.19195143615097532,-1.3757133017485428,128,21.333333333333332,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-1.3511932303603964,0.1897119666465068,-1.345474970043007,129,21.5,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-1.3198429708527,0.18818340736981276,-1.3152366383374718,130,21.666666666666668,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-1.2884654279037921,0.18893748153493228,-1.2849983066319366,131,21.833333333333332,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-1.2568638103410559,0.18772983781679664,-1.254759974926401,132,22.0,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-1.2258888152981933,0.18864770147943233,-1.2245216432208652,133,22.166666666666668,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-1.193981243181245,0.19076275764465533,-1.1942833115153304,134,22.333333333333332,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-1.1623012294166415,0.1858836418412786,-1.1640449798097947,135,22.5,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-1.1320200292341522,0.18647501234969655,-1.133806648104259,136,22.666666666666668,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-1.1001428919667426,0.193168274752044,-1.1035683163987233,137,22.833333333333332,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-1.0676306043168042,0.19522872036343664,-1.0733299846931876,138,23.0,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-1.035066651845597,0.19495871540122356,-1.0430916529876528,139,23.166666666666668,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-1.0026443658497297,0.1919784724278849,-1.0128533212821171,140,23.333333333333332,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.9710738277029688,0.19433881496045735,-0.9826149895765814,141,23.5,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.9378647608629106,0.1959514432787406,-0.9523766578710466,142,23.666666666666668,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.9057566799433886,0.18931325569974466,-0.922138326165511,143,23.833333333333332,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.874760342296329,0.186576999640239,-0.8918999944599753,144,24.0,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.8435643467299756,0.18736403374120847,-0.8616616627544396,145,24.166666666666668,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.8123056643825929,0.18335838872231525,-0.8314233310489039,146,24.333333333333332,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.7824448838225372,0.18060473569788427,-0.8011849993433691,147,24.5,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.7521040858166315,0.17673203454946662,-0.7709466676378334,148,24.666666666666668,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.7235342056393816,0.1760243400754824,-0.7407083359322977,149,24.833333333333332,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.6934293057914707,0.1742803938267099,-0.7104700042267629,150,25.0,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.6654407410304783,0.17032090212948714,-0.6802316725212272,151,25.166666666666668,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.6366556717483083,0.16992223501971104,-0.6499933408156915,152,25.333333333333332,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.608799996023908,0.16642393125343158,-0.6197550091101558,153,25.5,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.5811810279971644,0.16294702953053197,-0.5895166774046201,154,25.666666666666668,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.5544843195137307,0.15835649998115553,-0.5592783456990853,155,25.833333333333332,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.5283955280034459,0.15587276185808419,-0.5290400139935496,156,26.0,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.5025267322277026,0.15360410005206776,-0.4988016822880139,157,26.166666666666668,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.4771941613194233,0.15121624830880076,-0.4685633505824791,158,26.333333333333332,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.452121316124769,0.1485867971288809,-0.4383250188769434,159,26.5,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.4276652289431297,0.14347194602508356,-0.4080866871714077,160,26.666666666666668,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.40429733411640784,0.1386249880552224,-0.37784835546587203,161,26.833333333333332,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.3814568995913889,0.13462035533741312,-0.34761002376033634,162,27.0,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.35942388233727013,0.12865206223129805,-0.31737169205480154,163,27.166666666666668,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.3385728788476229,0.12272597375143746,-0.28713336034926584,164,27.333333333333332,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.3185152244201243,0.1202579446314681,-0.25689502864373015,165,27.5,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.2984868973038002,0.11622409404644651,-0.22665669693819535,166,27.666666666666668,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.27977385973797547,0.11142119991160326,-0.19641836523265965,167,27.833333333333332,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.26134649733326576,0.11165858879025753,-0.16618003352712396,168,28.0,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.24255433014122296,0.1089860288103697,-0.13594170182158827,169,28.166666666666668,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.22501782106314253,0.10650976483903654,-0.10570337011605258,170,28.333333333333332,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.20705107519487745,0.10618728962995191,-0.07546503841051777,171,28.5,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.18962205785315855,0.09979328010686214,-0.04522670670498208,172,28.666666666666668,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.17378664849259007,0.09440602625922265,-0.014988374999446386,173,28.833333333333332,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.15815338243341767,0.09143965648681088,0.015249956706088419,174,29.0,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.14330676299698644,0.08770490912393686,0.04548828841162411,175,29.166666666666668,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.12891841272543872,0.08626766629221956,0.0757266201171598,176,29.333333333333332,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.11455087423291326,0.08465580500397801,0.1059649518226955,177,29.5,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.10069981105744605,0.08142603394602944,0.1362032835282312,178,29.666666666666668,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.08740886291757011,0.07690345523856804,0.166441615233766,179,29.833333333333332,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.07506532597792337,0.07408240104625106,0.1966799469393017,180,30.0,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.06271472923548642,0.07353912704317736,0.22691827864483738,181,30.166666666666668,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.050552283630197585,0.0709812904094827,0.2571566103503722,182,30.333333333333332,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.03905429909899218,0.06677098895986909,0.2873949420559079,183,30.5,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.02829528731024122,0.06360235777957277,0.31763327376144357,184,30.666666666666668,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.01785351317246793,0.06274870061231333,0.34787160546697926,185,30.833333333333332,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
-0.007379053772803444,0.06048415097806541,0.37810993717251495,186,31.0,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.002307870486887205,0.05947382348944187,0.40834826887804976,187,31.166666666666668,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.012445554057010514,0.060854153620302234,0.43858660058358545,188,31.333333333333332,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.022592588360321283,0.05886649181338023,0.46882493228912114,189,31.5,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.03206771799480392,0.05528719004818544,0.49906326399465595,190,31.666666666666668,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.04102165170971643,0.05248487836441274,0.5293015957001916,191,31.833333333333332,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.04956267744960817,0.05049806968416078,0.5595399274057273,192,32.0,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.05785434160443669,0.04845399722193669,0.589778259111263,193,32.166666666666664,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.0657140098569204,0.04665692321298307,0.6200165908167987,194,32.333333333333336,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.07340664934209772,0.04780986341979569,0.6502549225223335,195,32.5,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.0816506309968523,0.047022318134307045,0.6804932542278692,196,32.666666666666664,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.08908075538686673,0.0445445998017899,0.7107315859334049,197,32.833333333333336,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.09649883093078226,0.04401402498704916,0.7409699176389397,198,33.0,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.10375209704921645,0.04108388871531243,0.7712082493444754,199,33.166666666666664,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.11019346050255308,0.040657551684401494,0.8014465810500111,200,33.333333333333336,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.11730461427735028,0.041359148489744285,0.8316849127555468,201,33.5,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.12397984333246784,0.03848086515979218,0.8619232444610825,202,33.666666666666664,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.13013156933061434,0.03704647887298845,0.8921615761666173,203,33.833333333333336,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.136328669623464,0.036520053462508445,0.922399907872153,204,34.0,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.14230492048478383,0.03634782042908283,0.9526382395776887,205,34.166666666666664,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.1484446097664916,0.03866466045764019,0.9828765712832235,206,34.333333333333336,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.15519314063733056,0.037602829616799144,1.0131149029887592,207,34.5,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.16097888630542465,0.034811662495386836,1.0433532346942949,208,34.666666666666664,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.16679702813579284,0.03678877324121724,1.0735915663998306,209,34.833333333333336,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.17324181071916372,0.03609943885881908,1.1038298981053662,210,35.0,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.17883017442206586,0.03175529614680228,1.134068229810901,211,35.166666666666664,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.18382690943476448,0.03205131121386054,1.1643065615164367,212,35.333333333333336,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.18951394482668604,0.03452148478303485,1.1945448932219724,213,35.5,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.19533407102910944,0.03482749384789818,1.2247832249275072,214,35.666666666666664,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.2011231094426521,0.03367587855985599,1.255021556633043,215,35.833333333333336,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.20655936388239476,0.032058167818876465,1.2852598883385786,216,36.0,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.2118091653822776,0.029944543056918044,1.3154982200441143,217,36.166666666666664,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.21654087823470078,0.028278878201621477,1.34573655174965,218,36.333333333333336,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.22123545811615142,0.028573894909588005,1.3759748834551848,219,36.5,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.2260655098712301,0.027230710100834082,1.4062132151607205,220,36.666666666666664,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.2303123614830961,0.026499657311057523,1.4364515468662562,221,36.833333333333336,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.23489872897491595,0.02677695584893286,1.466689878571791,222,37.0,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.2392380134327404,0.023790995685144894,1.4969282102773267,223,37.166666666666664,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.24282906086996425,0.023513614819905798,1.5271665419828624,224,37.333333333333336,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.24707588503937566,0.025157613177529292,1.557404873688398,225,37.5,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.2512149319291407,0.02446426168418908,1.5876432053939338,226,37.666666666666664,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.25523063893410536,0.025276652339471628,1.6178815370994686,227,37.833333333333336,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.25964048270896456,0.025312211554303965,1.6481198688050043,228,38.0,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.26366804278554,0.021185889976201466,1.67835820051054,229,38.166666666666664,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.26670244603436505,0.02039571306819621,1.7085965322160748,230,38.333333333333336,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.2704666138082721,0.022537381987084326,1.7388348639216105,231,38.5,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.2742149066967265,0.021375041961263774,1.7690731956271462,232,38.666666666666664,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.27759162779536,0.018252270999353226,1.7993115273326818,233,38.833333333333336,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.28029899702984423,0.01798683431506226,1.8295498590382175,234,39.0,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
0.2835872392337141,0.017769289992094872,1.8597881907437523,235,39.166666666666664,GLURAF_log_sample2,YET784,YET784_DATA_1312.xlsx
